date,tsp_name,loc,tsq
"May 1, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,50721
"April 30, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-475
"April 30, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,72542
"April 29, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 29, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,82765
"April 28, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 28, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,67465
"April 27, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 27, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,57465
"April 26, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 26, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,67669
"April 25, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 25, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,79373
"April 24, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 24, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,49261
"April 23, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-10455
"April 23, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,28371
"April 22, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-30455
"April 22, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,25875
"April 21, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 21, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,50284
"April 20, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 20, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,81192
"April 19, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 19, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,91396
"April 18, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 18, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,50580
"April 17, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-40455
"April 17, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,42642
"April 16, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-67455
"April 16, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,19337
"April 15, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-68512
"April 15, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,5124
"April 14, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-60455
"April 14, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,19337
"April 13, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 13, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,41745
"April 12, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 12, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,41745
"April 11, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 11, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,41745
"April 10, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-40455
"April 10, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,21337
"April 9, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 9, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,24337
"April 8, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-5455
"April 8, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,49847
"April 7, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 7, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,65153
"April 6, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 6, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,80153
"April 5, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 5, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,80153
"April 4, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 4, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,59745
"April 3, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 3, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,41041
"April 2, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-455
"April 2, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,21337
"April 1, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-1455
"April 1, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,24439
"March 31, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-7830
"March 31, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,37498
"March 30, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-4839
"March 30, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,89155
"March 29, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-4839
"March 29, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,103063
"March 28, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-4839
"March 28, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,92859
"March 27, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-4839
"March 27, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,37555
"March 26, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-44839
"March 26, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,17147
"March 25, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-44839
"March 25, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,17147
"March 24, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-44839
"March 24, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,17147
"March 23, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-17339
"March 23, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,33647
"March 22, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-17339
"March 22, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,63759
"March 21, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-17339
"March 21, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,74463
"March 20, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-4839
"March 20, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,88463
"March 19, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-47339
"March 19, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,54355
"March 18, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-50990
"March 18, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,27710
"March 17, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-17339
"March 17, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,38147
"March 16, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-17339
"March 16, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,52656
"March 15, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-17339
"March 15, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,84268
"March 14, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-17339
"March 14, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,85268
"March 13, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-17339
"March 13, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,86064
"March 12, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-17339
"March 12, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,84216
"March 11, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-17339
"March 11, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,84216
"March 10, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-17339
"March 10, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,58555
"March 9, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-17339
"March 9, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,66351
"March 8, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-35339
"March 8, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,32147
"March 7, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-35339
"March 7, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,37147
"March 6, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-47339
"March 6, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,28988
"March 5, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-37339
"March 5, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,43125
"March 4, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-4839
"March 4, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,107790
"March 3, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-6639
"March 3, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,68514
"March 2, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-6839
"March 2, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,78268
"March 1, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-15500
"March 1, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,40713
"February 29, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-22466
"February 29, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"February 28, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-53466
"February 28, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"February 27, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-64466
"February 27, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"February 26, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-56321
"February 26, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"February 25, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-22466
"February 25, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"February 24, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-22466
"February 24, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"February 23, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-9966
"February 23, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"February 22, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-39966
"February 22, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"February 21, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-101207
"February 21, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"February 20, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-111466
"February 20, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"February 19, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-46966
"February 19, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"February 18, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-15966
"February 18, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,20408
"February 17, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-15966
"February 17, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,30612
"February 16, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-15966
"February 16, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,30612
"February 15, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-84716
"February 15, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"February 14, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-143341
"February 14, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"February 13, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-87716
"February 13, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,5000
"February 12, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-63716
"February 12, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"February 11, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-14966
"February 11, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,41204
"February 10, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-15966
"February 10, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,20408
"February 9, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-28716
"February 9, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,20408
"February 8, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-78716
"February 8, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"February 7, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-99647
"February 7, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"February 6, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-94716
"February 6, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"February 5, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-13966
"February 5, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,102273
"February 4, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-11966
"February 4, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,102273
"February 3, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-13966
"February 3, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,45204
"February 2, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-46716
"February 2, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,35000
"February 1, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-57716
"February 1, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,35000
"January 31, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-121146
"January 31, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 30, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-96952
"January 30, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 29, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-106952
"January 29, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 28, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-65452
"January 28, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 27, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-51952
"January 27, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,20000
"January 26, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-51952
"January 26, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,20000
"January 25, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-51952
"January 25, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,20000
"January 24, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-72729
"January 24, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 23, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-61952
"January 23, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 22, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-123469
"January 22, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 21, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-176465
"January 21, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 20, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-129465
"January 20, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 19, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-34452
"January 19, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 18, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-60952
"January 18, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 17, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-91602
"January 17, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 16, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-50952
"January 16, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,36786
"January 15, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-30952
"January 15, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,26786
"January 14, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-30552
"January 14, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,36786
"January 13, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-30552
"January 13, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,46786
"January 12, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-30552
"January 12, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,46786
"January 11, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-30552
"January 11, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,46786
"January 10, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-29452
"January 10, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,26786
"January 9, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-54452
"January 9, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,31000
"January 8, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-57452
"January 8, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,62000
"January 7, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-88452
"January 7, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 6, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-21952
"January 6, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,0
"January 5, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-45952
"January 5, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,25000
"January 4, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-8452
"January 4, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,51786
"January 3, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-30452
"January 3, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,41582
"January 2, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-29452
"January 2, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,55510
"January 1, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-36500
"January 1, 2020 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,30000
"December 31, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-59000
"December 31, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,2650
"December 30, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-29000
"December 30, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,88102
"December 29, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-2000
"December 29, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,74684
"December 28, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-100
"December 28, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,74684
"December 27, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,-2000
"December 27, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,44227
"December 26, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,0
"December 26, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542524,29431
"December 25, 2019 10:05 PM CT","Caledonia Energy Partners, L.L.C.",542519,0
